FID,NODE_ID,INT_DESC,INT_TYPE,ELEVATION,STATUS,OWNER,UTM_X,UTM_Y,CRTDT_GIS,UPDDT_GIS,x,y
14015,1068626,UNNAMED UEDU,PED,CONN,OPEN,MISS,606323.76,4820784.89,9/30/2011 9:48:50 AM,9/30/2011 10:03:05 AM,-8870397.31607319,5393368.69199841
14016,1068628,UNNAMED UEDU,ROAD,CONN,OPEN,PRIV,606321.76,4820776.2,9/30/2011 9:49:25 AM,9/30/2011 10:02:51 AM,-8870400.26010235,5393356.72430411
14017,1068630,UNNAMED UEDU,ROAD,CONN,OPEN,PRIV,606312.86,4820729.51,9/30/2011 9:50:15 AM,9/30/2011 10:00:49 AM,-8870413.53566756,5393292.38365685
14018,1068632,UNNAMED UEDU,ROAD,CONN,OPEN,PRIV,606306.04,4820691.31,9/30/2011 9:50:50 AM,9/30/2011 10:02:19 AM,-8870423.76126201,5393239.73278112
14019,1068638,UNNAMED UEDU,PED,CONN,OPEN,MISS,606096.33,4821999.97,9/30/2011 10:14:36 AM,9/30/2011 10:54:08 AM,-8870684.13499733,5395053.31389735
14020,1068640,UNNAMED UEDU,ROAD,CONN,OPEN,PRIV,605913.2,4821951.65,9/30/2011 10:15:21 AM,,-8870937.46194539,5394990.5083347
14021,1068642,UNNAMED UEDU,PED,CONN,OPEN,MISS,605903.99,4822001.14,9/30/2011 10:16:00 AM,9/30/2011 10:38:01 AM,-8870949.0746654,5395059.12706593
14022,1068645,UNNAMED UEDU,RDEND,CONN,OPEN,PRIV,605839.83,4821950.54,9/30/2011 10:17:11 AM,9/30/2011 10:44:52 AM,-8871038.55895706,5394990.57239199
14023,1068647,UNNAMED UEDU,ROAD,CONN,OPEN,PRIV,605925.36,4821940.51,9/30/2011 10:17:26 AM,9/30/2011 10:46:11 AM,-8870920.95257086,5394974.84273986
14024,1068650,UNNAMED UEDU,RDEND,CONN,OPEN,PRIV,605902.76,4821894.54,9/30/2011 10:17:59 AM,9/30/2011 10:47:28 AM,-8870953.0840713,5394911.78413214
14025,1068652,SOUTH COMMON CRT/UNNAMED UEDU,ROAD,CONN,OPEN,MISS,606122.85,4821987.59,9/30/2011 11:40:44 AM,,-8870647.87083362,5395035.61991049
14026,1068655,UNNAMED UEDU,PED,CONN,OPEN,MISS,606116.75,4821981.34,9/30/2011 11:41:11 AM,9/30/2011 11:44:13 AM,-8870656.41009534,5395027.1127453
14027,1068657,UNNAMED UEDU,RDEND,CONN,OPEN,PRIV,606045.24,4821903.79,9/30/2011 11:41:43 AM,9/30/2011 11:42:38 AM,-8870756.6073776,5394921.46461377
14028,1068659,COLONIAL DR/UNNAMED UEDU,ROAD,CONN,OPEN,MISS,605656.24,4819747.41,9/30/2011 1:32:07 PM,,-8871339.17735794,5391949.32730789
14029,1068662,COLONIAL DR/UNNAMED UEDU,ROAD,CONN,OPEN,MISS,605580.71,4819734.58,9/30/2011 1:34:30 PM,,-8871443.46944525,5391933.23611018
14030,1068665,UNNAMED UEDU,PED,CONN,OPEN,MISS,605654.99,4819757.15,9/30/2011 1:35:27 PM,9/30/2011 1:40:03 PM,-8871340.68796004,5391962.81523468
14031,1068667,UNNAMED UEDU,ROAD,CONN,OPEN,PRIV,605654.15,4819762.84,9/30/2011 1:35:58 PM,9/30/2011 1:40:10 PM,-8871341.72159827,5391970.69712498
14032,1068669,UNNAMED UEDU,ROAD,CONN,OPEN,PRIV,605647.76,4819767.65,9/30/2011 1:36:20 PM,9/30/2011 1:41:08 PM,-8871350.41737466,5391977.48339409
14033,1068671,UNNAMED UEDU,ROAD,CONN,OPEN,PRIV,605577.8,4819756.52,9/30/2011 1:36:59 PM,9/30/2011 1:57:29 PM,-8871447.00237164,5391963.62055432
14034,1068673,UNNAMED UEDU,PED,CONN,OPEN,MISS,605579.35,4819744.14,9/30/2011 1:37:34 PM,9/30/2011 1:39:01 PM,-8871445.13557411,5391946.47762522
14035,1068676,UNNAMED UEDU,RDEND,CONN,OPEN,PRIV,605562.76,4819756.44,9/30/2011 1:38:10 PM,9/30/2011 1:43:15 PM,-8871467.71616546,5391963.83640666
14036,1068678,UNNAMED UEDU,PED,CONN,OPEN,PRIV,605663.14,4819773.88,9/30/2011 1:44:24 PM,9/30/2011 1:49:55 PM,-8871329.10221242,5391985.75927558
14037,1068680,UNNAMED UEDU,ROAD,CONN,OPEN,PRIV,605644.98,4819824.94,9/30/2011 1:45:39 PM,9/30/2011 1:54:07 PM,-8871353.00593159,5392056.71963827
14038,1068682,UNNAMED UEDU,PED,CONN,OPEN,PRIV,605651.2,4819775.93,9/30/2011 1:46:35 PM,9/30/2011 1:50:26 PM,-8871345.50083099,5391988.85175446
14039,1068685,UNNAMED UEDU,RDEND,CONN,OPEN,PRIV,605634.88,4819874.47,9/30/2011 1:47:13 PM,9/30/2011 1:47:35 PM,-8871365.84324256,5392125.39093353
14040,1068687,UNNAMED UEDU,ROAD,CONN,OPEN,PRIV,599828.39,4826693.04,9/30/2011 2:05:07 PM,9/30/2011 2:09:44 PM,-8879222.77240975,5401676.66560027
14041,1068690,UNNAMED UEDU,RDEND,CONN,OPEN,PRIV,599821.09,4826731.31,9/30/2011 2:06:00 PM,9/30/2011 2:08:28 PM,-8879232.05112937,5401729.7620067
14042,1068692,MORNING STAR DR/UNNAMED UEDU,ROAD,CONN,OPEN,MISS,609535.51,4842039.97,10/5/2011 2:31:36 PM,,-8865494.21179121,5422721.9955712
14043,1068695,MORNING STAR DR/UNNAMED UEDU,ROAD,CONN,OPEN,MISS,609516.98,4841998.65,10/5/2011 2:32:01 PM,,-8865520.75081717,5422665.12550359
14044,1068698,UNNAMED UEDU,PED,CONN,OPEN,MISS,609525.99,4842045.06,10/5/2011 2:33:13 PM,10/5/2011 2:35:30 PM,-8865507.24995446,5422729.2696299
14045,1068700,UNNAMED UEDU,ROAD,CONN,OPEN,PRIV,609516.37,4842056.27,10/5/2011 2:33:40 PM,10/5/2011 2:40:07 PM,-8865520.28758497,5422745.03158366
14046,1068702,UNNAMED UEDU,ROAD,CONN,OPEN,PRIV,609493.94,4842006.67,10/5/2011 2:34:18 PM,10/5/2011 2:37:10 PM,-8865552.40267439,5422676.76950062
14047,1068704,UNNAMED UEDU,PED,CONN,OPEN,MISS,609506.99,4842002.75,10/5/2011 2:34:44 PM,10/5/2011 2:36:50 PM,-8865534.4607443,5422671.03750319
14048,1068708,UNNAMED UEDU,ROAD,CONN,OPEN,PRIV,609805.1,4842758.04,10/5/2011 2:50:36 PM,,-8865105.40451572,5423711.53743051
14049,1068711,UNNAMED UEDU,RDEND,CONN,OPEN,PRIV,609849.4,4842717.01,10/5/2011 2:51:09 PM,10/5/2011 2:52:31 PM,-8865045.12301073,5423653.63113535
14050,1068729,MEADOWRIDGE CRT,RDEND,CONN,OPEN,MISS,602767.4,4833085.19,11/1/2011 11:15:07 AM,11/1/2011 11:22:21 AM,-8875035.8604075,5410462.70677066
14051,2000669,UNNAMED URES,ROAD,CONN,OPEN,PRIV,610455.98,4827137.39,1/31/2012 9:43:04 AM,1/31/2012 9:43:21 AM,-8864561.93551517,5402060.93386061
14052,2000673,UNNAMED URES,PED,CONN,OPEN,MISS,610424.69,4827096.06,1/31/2012 9:45:55 AM,,-8864606.01671253,5402004.4681686
14053,2000674,LONG VALLEY RD/UNNAMED URES,ROAD,CONN,OPEN,MISS,601973.28,4823831.16,1/31/2012 12:30:22 PM,2/2/2012 11:33:20 AM,-8876325.76978045,5397673.55351766
14054,2000678,UNNAMED URES,ROAD,CONN,UC,PRIV,602023.85,4823855.05,1/31/2012 2:10:19 PM,1/31/2012 2:31:11 PM,-8876255.57277736,5397705.53901423
14055,2000680,UNNAMED URES,ROAD,CONN,UC,PRIV,602055.16,4823880.05,1/31/2012 2:11:40 PM,1/31/2012 2:15:48 PM,-8876211.90788494,5397739.45177131
14056,2000682,UNNAMED URES,ROAD,CONN,UC,PRIV,602093.28,4823916.61,1/31/2012 2:12:37 PM,1/31/2012 3:05:46 PM,-8876158.61618741,5397789.20472387
14057,2000684,UNNAMED URES,ROAD,CONN,UC,PRIV,602134,4823956.09,1/31/2012 2:13:40 PM,1/31/2012 2:15:27 PM,-8876101.67424288,5397842.94644818
14058,2000688,UNNAMED URES,ROAD,CONN,UC,PRIV,602097.85,4823814.84,1/31/2012 2:31:11 PM,2/1/2012 11:41:59 AM,-8876154.4513062,5397648.3710616
14059,2000691,UNNAMED URES,ROAD,CONN,UC,PRIV,602145.52,4823869.37,1/31/2012 3:02:05 PM,,-8876087.61343929,5397722.77669597
14060,2000697,TOSCA DR/UNNAMED URES,ROAD,CONN,OPEN,MISS,601826.86,4823767.21,2/2/2012 11:16:31 AM,,-8876528.86654603,5397588.19317719
14061,2000701,UNNAMED URES,PED,CONN,OPEN,MISS,601950.25,4823863.56,2/2/2012 11:19:43 AM,2/2/2012 11:55:35 AM,-8876356.81755263,5397718.8424196
14062,2000703,UNNAMED URES,ROAD,CONN,OPEN,PRIV,601899.18,4823827.29,2/2/2012 11:37:54 AM,2/2/2012 11:51:53 AM,-8876427.95245202,5397669.75607548
14063,2000705,UNNAMED URES,ROAD,CONN,OPEN,PRIV,601856.29,4823796.47,2/2/2012 11:38:22 AM,2/2/2012 11:51:16 AM,-8876487.70735221,5397628.04841199
14064,2000707,UNNAMED URES,ROAD,CONN,OPEN,PRIV,601858.36,4823781.45,2/2/2012 11:39:12 AM,2/2/2012 11:53:47 AM,-8876485.16489467,5397607.22589709
14065,2000709,UNNAMED URES,RDEND,CONN,OPEN,PRIV,601844.55,4823817.16,2/2/2012 11:39:59 AM,2/2/2012 11:51:35 AM,-8876503.44995527,5397656.89527545
14066,2000710,LONG VALLEY RD/UNNAMED URES,ROAD,CONN,OPEN,MISS,601978.35,4823788.29,2/2/2012 11:40:47 AM,,-8876319.67076451,5397614.17549977
14067,2000714,UNNAMED URES,PED,CONN,OPEN,MISS,601968.84,4823788.11,2/2/2012 11:41:18 AM,,-8876332.7807303,5397614.11943163
14068,2000716,UNNAMED URES,ROAD,CONN,OPEN,PRIV,601908.25,4823786.89,2/2/2012 11:41:51 AM,2/2/2012 11:53:27 AM,-8876416.30578945,5397613.7032073
14069,2000742,THE COLLEGEWAY/UNNAMED URES,ROAD,CONN,OPEN,MISS,607836.4,4822025.88,2/6/2012 11:31:35 AM,,-8868286.47852705,5395050.83114371
14070,2000746,UNNAMED URES,PED,CONN,OPEN,MISS,607837.97,4822037.57,2/6/2012 11:39:17 AM,2/6/2012 11:43:46 AM,-8868284.06551436,5395066.95592669
14071,2000748,UNNAMED URES,ROAD,CONN,OPEN,PRIV,607855.68,4822100.05,2/6/2012 11:40:43 AM,2/6/2012 11:55:17 AM,-8868258.28401674,5395152.93617665
14072,2000750,UNNAMED URES,ROAD,CONN,OPEN,PRIV,607898.6,4822081.71,2/6/2012 11:41:43 AM,2/6/2012 11:52:48 AM,-8868199.55401738,5395126.63291549
14073,2000752,HURONTARIO ST/UNNAMED URES,ROAD,CONN,OPEN,MISS,612148.87,4825772.64,2/6/2012 12:01:42 PM,,-8862259.59884143,5400134.19229115
14074,2000756,UNNAMED URES,PED,CONN,OPEN,MISS,612159.36,4825784.98,2/6/2012 12:18:34 PM,2/6/2012 12:20:53 PM,-8862244.85060364,5400151.02356653
14075,2000758,UNNAMED URES,ROAD,CONN,OPEN,PRIV,612197.85,4825832.21,2/6/2012 12:19:14 PM,2/6/2012 12:22:10 PM,-8862190.71827538,5400215.45977379
14076,2000760,UNNAMED URES,ROAD,CONN,OPEN,PRIV,612208.56,4825844.94,2/6/2012 12:19:36 PM,2/6/2012 12:22:02 PM,-8862175.66039088,5400232.82133095
14077,2000762,UNNAMED URES,ROAD,CONN,OPEN,PRIV,612226.83,4825809.13,2/6/2012 12:20:04 PM,2/6/2012 12:21:31 PM,-8862151.3055904,5400182.86557265
14078,2000764,UNNAMED URES,ROAD,CONN,OPEN,PRIV,612237.19,4825821.7,2/6/2012 12:20:29 PM,2/6/2012 12:21:38 PM,-8862136.73114196,5400200.00683128
14079,2000765,DETA RD/UNNAMED URES,ROAD,CONN,OPEN,MISS,617081.99,4826918.34,2/6/2012 2:35:32 PM,,-8855432.8671156,5401602.41888976
14080,2000768,DETA RD/UNNAMED URES,ROAD,CONN,OPEN,MISS,617063.41,4826935.82,2/6/2012 2:36:09 PM,,-8855458.05048571,5401627.04562284
14081,2000772,JAGUAR VALLEY DR/UNNAMED URES,ROAD,CONN,OPEN,MISS,611689.84,4826425.32,2/7/2012 8:50:45 AM,,-8862877.30441205,5401047.60489007
14082,2000775,JAGUAR VALLEY DR/UNNAMED URES,ROAD,CONN,OPEN,MISS,611718.31,4826416.89,2/7/2012 8:51:14 AM,,-8862838.25108805,5401035.28916671
14083,2000778,JAGUAR VALLEY DR/UNNAMED URES,ROAD,CONN,OPEN,MISS,611785.43,4826425.96,2/7/2012 8:52:19 AM,,-8862745.52383928,5401046.28083308
14084,2000782,UNNAMED URES,PED,CONN,OPEN,MISS,611784.1,4826435.02,2/7/2012 9:12:49 AM,2/7/2012 2:51:30 PM,-8862747.14899088,5401058.84843167
14085,2000796,UNNAMED URES,ROAD,CONN,OPEN,PRIV,611704.28,4826442.87,2/7/2012 11:50:31 AM,2/7/2012 2:52:40 PM,-8862856.98609732,5401071.54094757
14086,2000798,UNNAMED URES,PED,CONN,OPEN,MISS,611694.8,4826432.68,2/7/2012 11:52:05 AM,2/7/2012 2:53:33 PM,-8862870.29703174,5401057.67456848
14087,2000801,UNNAMED URES,PED,CONN,OPEN,MISS,611718.94,4826425.68,2/7/2012 11:54:50 AM,2/7/2012 2:47:09 PM,-8862837.17683083,5401047.42972243
14088,2000804,UNNAMED URES,PED,CONN,UC,MISS,602544.93,4828882.08,2/7/2012 3:00:26 PM,3/25/2014 10:04:14 AM,-8875431.59633251,5404648.91194635
14089,2000806,UNNAMED URES,ROAD,CONN,UC,PRIV,602554.64,4828873.62,2/7/2012 3:05:02 PM,3/25/2014 10:06:55 AM,-8875418.39406103,5404636.9986764
14090,2000808,UNNAMED URES,ROAD,CONN,UC,PRIV,602630.33,4828823.86,2/7/2012 3:11:20 PM,3/25/2014 10:10:43 AM,-8875315.06442726,5404566.53131872
14091,2000818,UNNAMED URES,PED,CONN,OPEN,MISS,602829.26,4828921.45,2/8/2012 8:41:29 AM,2/8/2012 8:46:51 AM,-8875038.66894099,5404697.35899418
14092,2000820,UNNAMED URES,ROAD,CONN,OPEN,PRIV,602827.84,4828943.45,2/8/2012 8:43:18 AM,2/8/2012 8:46:39 AM,-8875040.16312879,5404727.83665483
14093,2000822,UNNAMED URES,ROAD,CONN,OPEN,PRIV,602809.11,4828973.38,2/8/2012 8:43:46 AM,2/8/2012 9:05:15 AM,-8875065.35401955,5404769.6562616
14094,2000824,UNNAMED URES,RDEND,CONN,OPEN,PRIV,602791.2,4828989.83,2/8/2012 8:44:32 AM,3/25/2014 11:00:17 AM,-8875089.70761491,5404792.80613966
14095,2000826,FALCONER DR/UNNAMED URES,ROAD,CONN,OPEN,MISS,602725.68,4828924.49,2/8/2012 9:25:16 AM,,-8875181.44134144,5404703.77081378
14096,2000830,UNNAMED URES,PED,CONN,OPEN,MISS,602724.56,4828913.27,2/8/2012 9:25:55 AM,2/8/2012 9:26:21 AM,-8875183.22033129,5404688.26010902
14097,2000832,UNNAMED URES,ROAD,CONN,OPEN,PRIV,602722.15,4828878.53,2/8/2012 9:27:32 AM,,-8875187.28072126,5404640.23431153
14098,2000834,UNNAMED URES,ROAD,CONN,OPEN,PRIV,602723.47,4828837.64,2/8/2012 9:28:41 AM,2/8/2012 9:30:19 AM,-8875186.32434332,5404583.62972366
14099,2000836,UNNAMED URES,RDEND,CONN,OPEN,PRIV,602701.62,4828782.44,2/8/2012 9:29:27 AM,2/8/2012 9:29:57 AM,-8875217.62499306,5404507.70235034
14100,2000838,UNNAMED URES,RDEND,CONN,OPEN,PRIV,602703.42,4828880.97,2/8/2012 9:31:04 AM,2/8/2012 9:38:51 AM,-8875213.06796736,5404644.01528121
14101,2000840,UNNAMED URES,ROAD,CONN,OPEN,PRIV,602699.53,4828841.6,2/8/2012 9:31:34 AM,2/8/2012 9:37:17 AM,-8875219.26281965,5404589.6135669
14102,2000842,UNNAMED URES,RDEND,CONN,OPEN,PRIV,602694.74,4828844.21,2/8/2012 9:35:46 AM,2/8/2012 9:37:08 AM,-8875225.80898114,5404593.33256621
14103,2000844,UNNAMED URES,RDEND,CONN,OPEN,PRIV,602672.12,4828804.95,2/8/2012 9:36:14 AM,,-8875257.82911898,5404539.47208019
14104,2000846,UNNAMED URES,RDEND,CONN,OPEN,PRIV,602786.4,4828871.58,2/8/2012 9:39:47 AM,2/8/2012 9:40:22 AM,-8875098.82337122,5404629.26701676
14105,2000847,CHARING DR/UNNAMED URES,ROAD,CONN,OPEN,MISS,602905.05,4828819.16,2/8/2012 9:47:28 AM,,-8874936.31152375,5404554.19427742
14106,2000851,UNNAMED URES,PED,CONN,OPEN,MISS,602907.22,4828827.69,2/8/2012 9:49:13 AM,,-8874933.14800262,5404565.96121866
14107,2000853,UNNAMED URES,ROAD,CONN,OPEN,PRIV,602905.91,4828858.71,2/8/2012 10:02:48 AM,2/8/2012 10:04:49 AM,-8874934.29107835,5404608.90767945
14108,2000855,UNNAMED URES,RDEND,CONN,OPEN,PRIV,602871.03,4828884.61,2/8/2012 10:04:48 AM,,-8874981.85152611,5404645.49866446
14109,2000857,UNNAMED URES,RDEND,CONN,OPEN,PRIV,602976.73,4828914.08,2/8/2012 10:06:07 AM,2/8/2012 10:10:54 AM,-8874835.45555426,5404684.02793229
14110,2000858,FALCONER DR/UNNAMED URES,ROAD,CONN,OPEN,MISS,602633.77,4828936.53,2/8/2012 10:30:18 AM,,-8875307.9362285,5404722.37603413
14111,2000862,UNNAMED URES,PED,CONN,OPEN,MISS,602633.24,4828947.64,2/8/2012 10:31:02 AM,,-8875308.42975623,5404737.76393452
14112,2000864,UNNAMED URES,ROAD,CONN,OPEN,PRIV,602622.98,4828991.35,2/8/2012 10:33:16 AM,,-8875321.66283517,5404798.47135376
14113,2000866,UNNAMED URES,ROAD,CONN,OPEN,PRIV,602559.14,4829078.47,2/8/2012 10:37:53 AM,2/8/2012 11:08:52 AM,-8875407.85654059,5404920.39349538
14114,2000869,UNNAMED URES,PED,CONN,OPEN,MISS,602540.28,4829107.54,2/8/2012 11:06:58 AM,2/8/2012 11:10:31 AM,-8875433.2580707,5404961.02571785
14115,2000878,FALCONER DR/UNNAMED URES,ROAD,CONN,OPEN,MISS,602568.19,4828497.84,2/8/2012 11:12:42 AM,,-8875407.6271546,5404116.67965491
14116,2000884,UNNAMED URES,PED,CONN,OPEN,MISS,602573.84,4828506.94,2/8/2012 11:13:33 AM,,-8875399.65499408,5404129.15995913
14117,2000886,UNNAMED URES,ROAD,CONN,OPEN,PRIV,602592.68,4828536.39,2/8/2012 11:14:07 AM,2/8/2012 11:22:35 AM,-8875373.0445126,5404169.50366447
14118,2000888,UNNAMED URES,RDEND,CONN,OPEN,PRIV,602637.2,4828587.53,2/8/2012 11:14:34 AM,2/8/2012 11:25:20 AM,-8875310.58308017,5404239.33315015
14119,2000890,UNNAMED URES,RDEND,CONN,OPEN,PRIV,602554.85,4828561.12,2/8/2012 11:18:03 AM,,-8875424.69438351,5404204.53397023
14120,2000898,FALCONER DR/UNNAMED URES,ROAD,CONN,OPEN,MISS,602471.61,4828804.2,2/8/2012 11:38:23 AM,,-8875534.35721551,5404542.68014298
14121,2000904,FALCONER DR/UNNAMED URES,ROAD,CONN,OPEN,MISS,602422.06,4828683.83,2/8/2012 11:39:43 AM,,-8875605.21813918,5404377.15460768
14122,2000907,FALCONER DR/UNNAMED URES,ROAD,CONN,OPEN,MISS,602461.78,4828574.89,2/8/2012 11:40:41 AM,,-8875552.74205401,5404225.55188762
14123,2000911,UNNAMED URES,PED,CONN,OPEN,MISS,602452.39,4828567.45,2/8/2012 11:41:21 AM,2/8/2012 11:43:26 AM,-8875565.84598466,5404215.45604716
14124,2000913,UNNAMED URES,ROAD,CONN,OPEN,PRIV,602366.14,4828530.12,2/8/2012 11:42:05 AM,,-8875685.56404741,5404165.62052886
14125,2000915,UNNAMED URES,ROAD,CONN,OPEN,PRIV,602344.71,4828585.72,2/8/2012 12:06:48 PM,2/8/2012 12:34:14 PM,-8875713.95167977,5404243.01226379
14126,2000917,UNNAMED URES,ROAD,CONN,OPEN,PRIV,602324.35,4828639.49,2/8/2012 12:07:26 PM,2/8/2012 12:37:01 PM,-8875740.89431643,5404317.8618246
14127,2000919,UNNAMED URES,PED,CONN,OPEN,MISS,602462.63,4828811.24,2/8/2012 12:14:53 PM,2/8/2012 12:19:25 PM,-8875546.58540608,5404552.61951885
14128,2000922,UNNAMED URES,ROAD,CONN,OPEN,PRIV,602372.41,4828513.17,2/8/2012 12:25:22 PM,3/25/2014 3:35:29 PM,-8875677.28176404,5404142.03215002
14129,2000924,UNNAMED URES,PED,CONN,OPEN,MISS,602409.89,4828683.25,2/8/2012 12:26:55 PM,,-8875622.01825157,5404376.60796536
14130,2000926,UNNAMED URES,ROAD,CONN,OPEN,PRIV,602374.24,4828679.74,2/8/2012 12:27:47 PM,,-8875671.24514002,5404372.49708721
14131,2000928,UNNAMED URES,RDEND,CONN,OPEN,PRIV,602370.39,4828692.25,2/8/2012 12:28:30 PM,2/8/2012 12:37:21 PM,-8875676.29479382,5404389.9017736
14132,2000930,UNNAMED URES,ROAD,CONN,OPEN,PRIV,602373.61,4828660.38,2/8/2012 12:29:48 PM,2/8/2012 12:34:45 PM,-8875672.52831085,5404345.73133962
14133,2000937,UNNAMED UEDU,PED,CONN,OPEN,MISS,608223.69,4822069.04,2/8/2012 3:29:06 PM,2/9/2012 8:29:34 AM,-8867752.00242066,5395101.88223911
14134,2000939,UNNAMED UEDU,ROAD,CONN,OPEN,PRIV,608233.73,4822079.68,2/9/2012 8:26:22 AM,2/9/2012 8:29:51 AM,-8867737.93817497,5395116.36524755
14135,2000942,UNNAMED UEDU,RDEND,CONN,OPEN,PRIV,608339.7,4822015.53,2/9/2012 8:28:23 AM,,-8867593.37417543,5395025.32906775
14136,2000943,THE COLLEGEWAY/UNNAMED UEDU,ROAD,CONN,OPEN,PRIV,608169.67,4822364.81,2/10/2012 8:49:34 AM,8/14/2012 9:57:40 AM,-8867819.86489461,5395511.98203168
14137,2000947,UNNAMED UEDU,ROAD,CONN,OPEN,PRIV,608121.54,4822334.14,2/10/2012 9:05:28 AM,8/15/2012 9:41:40 AM,-8867886.84241467,5395470.65977712
14138,2000949,UNNAMED UEDU,ROAD,CONN,OPEN,PRIV,608158.89,4822292.08,2/10/2012 9:08:17 AM,8/15/2012 9:45:08 AM,-8867836.32623143,5395411.68446071
14139,2000951,UNNAMED UEDU,ROAD,CONN,OPEN,PRIV,607915.58,4822389.79,2/10/2012 9:18:44 AM,2/10/2012 9:19:27 AM,-8868169.35391208,5395552.17603318
14140,2000955,UNNAMED UEDU,ROAD,CONN,OPEN,PRIV,607875.93,4822398.37,2/10/2012 9:28:44 AM,,-8868223.78913791,5395564.92142829
14141,2000957,UNNAMED UEDU,ROAD,CONN,OPEN,PRIV,607861.94,4822418.37,2/10/2012 9:29:14 AM,,-8868242.62144995,5395592.87850059
14142,2000959,UNNAMED UEDU,ROAD,CONN,OPEN,PRIV,607860.52,4822389.51,2/10/2012 9:30:36 AM,2/10/2012 9:36:54 AM,-8868245.21476448,5395553.01161139
14143,2000961,OUTER CIR/UNNAMED UEDU,ROAD,CONN,OPEN,PRIV,608193.12,4822450.15,2/10/2012 10:44:38 AM,8/14/2012 12:46:21 PM,-8867785.66670023,5395629.45711592
14144,2000964,OUTER CIR/UNNAMED UEDU,ROAD,CONN,OPEN,PRIV,608219.49,4822619.65,2/10/2012 10:45:09 AM,8/14/2012 12:47:56 PM,-8867745.57279907,5395863.20810972
14145,2000968,UNNAMED UEDU,ROAD,CONN,OPEN,PRIV,608259.79,4822410.07,2/10/2012 10:46:35 AM,3/4/2025 3:28:31 PM,-8867740.51476226,5395615.0674837
14146,2000970,UNNAMED UEDU,RDEND,CONN,OPEN,PRIV,608338.48,4822341.18,2/10/2012 10:47:19 AM,4/3/2025 1:13:38 PM,-8867611.14049955,5395501.71082538
14147,2000972,OUTER CIRCLE,ROAD,CONN,OPEN,PRIV,608230.46,4822695.01,2/10/2012 11:04:14 AM,,-8867728.77697923,5395967.14623819
14148,2000976,UNNAMED UEDU,RDEND,CONN,OPEN,PRIV,608235.72,4822630.11,2/10/2012 11:05:03 AM,,-8867722.97104427,5395877.30529388
14149,2000977,OUTER CIR/UNNAMED UEDU,ROAD,CONN,OPEN,PRIV,608229.5,4822730.44,2/10/2012 11:10:11 AM,8/14/2012 2:40:09 PM,-8867729.3225532,5396016.15839963
14150,2000981,UNNAMED UEDU,RDEND,CONN,OPEN,PRIV,608047.83,4822844.37,2/10/2012 11:15:48 AM,7/26/2012 2:05:14 PM,-8867977.07857482,5396177.72123001
14151,2000982,OUTER CIR/UNNAMED UEDU,ROAD,CONN,OPEN,PRIV,608064.92,4822920.57,2/10/2012 11:34:51 AM,8/15/2012 10:00:59 AM,-8867951.84511633,5396282.69704306
14152,2000986,OUTER CIR/UNNAMED UEDU,ROAD,CONN,OPEN,PRIV,607943.98,4822965.43,2/10/2012 11:55:12 AM,8/14/2012 2:49:28 PM,-8868117.48144204,5396347.41830345
14153,2000989,OUTER CIR/UNNAMED UEDU,ROAD,CONN,OPEN,PRIV,608041.69,4822928.28,2/10/2012 11:55:17 AM,8/14/2012 2:46:35 PM,-8867983.675292,5396293.87660372
14154,2000993,OUTER CIR/UNNAMED UEDU,ROAD,CONN,OPEN,PRIV,607789.54,4822975.24,2/10/2012 12:01:06 PM,8/15/2012 10:07:20 AM,-8868330.04682163,5396364.40210459
14155,2000997,UNNAMED UEDU,ROAD,CONN,OPEN,PRIV,607832.11,4822949.38,2/10/2012 12:01:29 PM,8/15/2012 10:12:53 AM,-8868271.96300815,5396327.71168206
14156,2000998,UNNAMED UEDU/RESIDENCE ROAD,ROAD,CONN,OPEN,PRIV,607674.64,4822656.62,2/10/2012 12:11:37 PM,,-8868495.39014827,5395926.43021155
14157,2001002,UNNAMED UEDU,RDEND,CONN,OPEN,PRIV,607649.57,4822716.76,2/10/2012 12:12:14 PM,,-8868528.59566914,5396010.13598446
14158,2001003,RESIDENCE RD/UNNAMED UEDU,ROAD,CONN,OPEN,PRIV,607781.28,4822566.74,2/10/2012 12:37:59 PM,,-8868350.4630014,5395799.79989401
14159,2001007,UNNAMED UEDU,ROAD,CONN,OPEN,PRIV,607758.85,4822543.5,2/10/2012 12:38:27 PM,2/10/2012 2:18:11 PM,-8868381.86592776,5395768.15550569
14160,2001009,UNNAMED UEDU,ROAD,CONN,OPEN,PRIV,607735.2,4822513.41,2/10/2012 12:39:49 PM,2/10/2012 2:14:10 PM,-8868415.12539507,5395727.07914064
14161,2001011,UNNAMED UEDU,ROAD,CONN,OPEN,PRIV,607931.19,4822542.54,2/10/2012 2:19:41 PM,,-8868144.4577891,5395763.00805031
14162,2001015,UNNAMED UEDU,RDEND,CONN,OPEN,PRIV,607903.13,4822601.81,2/10/2012 2:20:05 PM,,-8868181.81476165,5395845.570489
14163,2001016,UNNAMED UREC,ROAD,CONN,OPEN,PRIV,608693.7,4822410.75,2/10/2012 2:37:14 PM,2/10/2012 3:13:42 PM,-8867096.9107133,5395563.80382459
14164,2001019,UNNAMED UREC,ROAD,CONN,OPEN,PRIV,608704.54,4822356.91,2/10/2012 2:37:22 PM,2/10/2012 3:02:02 PM,-8867083.17468095,5395489.12522437
